prolific_ID,party,pol_affil,age,gender,ethnicity,StartDate,EndDate,attention_check_1,attention_check_2,treatment,stance,condition,aligned,vax_1,vax_2,vax_3,vax_4,elec_1,elec_2,elec_3,elec_4,dep_1,dep_2,dep_3,dep_4,dv_response_mean_vax,dv_response_mean_elec,dv_response_mean_dep,vax_partisanship,elec_partisanship,dep_partisanship,authorship
R_2fKbWrYk07WdYMl,repub,Republican,72,Male,Caucasian/White,2023-10-14 23:34:06,2023-10-15 00:12:10,On-line sources only,Actively Engaged,human,against,human_against,0,80.0,30.0,60.0,30.0,10.0,10.0,30.0,88.0,40.0,40.0,70.0,50.0,50.0,34.5,50.0,Independent / non-partisan / politically neutral,Moderate Democrat,Strong Democrat,Journalist
R_2dQjAvfm7hybHjT,repub,Republican,67,Male,Caucasian/White,2023-10-15 00:02:08,2023-10-15 00:12:28,On-line sources only,Actively Engaged,dem,against,dem_against,0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,81.0,100.0,0.0,75.0,95.25,Moderate Republican,Strong Democrat,Moderate Democrat,Student
R_10uXe5YPWXTB5Vi,repub,Republican,56,Male,Caucasian/White,2023-10-15 00:07:45,2023-10-15 00:22:06,About half on-line sources,Actively Engaged,dem,for,dem_for,0,29.0,27.0,45.0,50.0,65.0,62.0,17.0,58.0,100.0,90.0,79.0,89.0,37.75,50.5,89.5,Strong Democrat,Strong Republican,Independent / non-partisan / politically neutral,Journalist
R_2b3IGeUJUc8Yu7H,repub,Republican,60,Male,Caucasian/White,2023-10-15 00:12:22,2023-10-15 00:23:16,On-line sources only,Actively Engaged,human,against,human_against,0,100.0,100.0,100.0,100.0,0.0,5.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,1.25,100.0,Independent / non-partisan / politically neutral,Moderate Democrat,Independent / non-partisan / politically neutral,Professor
R_3PdHsF5SSjPd8rp,repub,Republican,25,Male,Caucasian/White,2023-10-15 00:26:21,2023-10-15 00:31:23,On-line sources only,Healthcare Reforms,human,against,human_against,0,83.0,12.0,85.0,85.0,93.0,17.0,82.0,79.0,87.0,21.0,79.0,83.0,66.25,67.75,67.5,Strong Republican,Moderate Republican,Strong Republican,Activist
R_dj6cFesuLZ8ZrdT,repub,Republican,56,Male,Caucasian/White,2023-10-15 00:02:39,2023-10-15 00:32:20,About half on-line sources,Actively Engaged,no role-play,for,no role-play_for,0,100.0,99.0,100.0,100.0,0.0,2.0,0.0,0.0,95.0,95.0,100.0,95.0,99.75,0.5,96.25,Independent / non-partisan / politically neutral,Moderate Democrat,Strong Republican,Policy Expert
R_Us7POVgRguugHzX,repub,Republican,60,Male,Caucasian/White,2023-10-15 00:26:20,2023-10-15 00:33:51,"Mostly on-line sources, with some television and print news",Actively Engaged,no role-play,for,no role-play_for,0,30.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,32.5,100.0,99.75,Strong Republican,Moderate Republican,Strong Republican,Politician
R_1et3vJHWyeCyOVu,repub,Republican,62,Male,Caucasian/White,2023-10-15 00:11:50,2023-10-15 00:37:07,About half on-line sources,Actively Engaged,human,for,human_for,0,2.0,0.0,2.0,0.0,80.0,80.0,30.0,80.0,96.0,100.0,90.0,100.0,1.0,67.5,96.5,Moderate Republican,Moderate Republican,Moderate Republican,AI language model
R_3FQVWj3Dw0WvjxN,repub,Republican,74,Male,Caucasian/White,2023-10-15 00:31:25,2023-10-15 00:37:44,About half on-line sources,Actively Engaged,control,na,control,0,60.0,37.0,65.0,63.0,30.0,70.0,32.0,73.0,92.0,83.0,89.0,97.0,56.25,51.25,90.25,,,,Politician
R_1ruJ0LP38AlNH19,repub,Republican,77,Male,Caucasian/White,2023-10-15 00:15:49,2023-10-15 00:43:27,"Mostly on-line sources, with some television and print news",Actively Engaged,repub,for,repub_for,1,40.0,10.0,43.0,24.0,19.0,11.0,20.0,11.0,96.0,96.0,93.0,96.0,29.25,15.25,95.25,Strong Democrat,Independent / non-partisan / politically neutral,Strong Republican,Policy Expert
R_10xvAts2bjzKXt4,repub,Republican,63,Male,Caucasian/White,2023-10-15 00:37:07,2023-10-15 00:44:45,About half on-line sources,Actively Engaged,dem,against,dem_against,0,13.0,87.0,21.0,0.0,30.0,19.0,30.0,18.0,100.0,100.0,94.0,100.0,30.25,24.25,98.5,Strong Democrat,Independent / non-partisan / politically neutral,Strong Democrat,Professor
R_1CJen3r1QI0PTtD,repub,Republican,74,Male,Caucasian/White,2023-10-15 00:38:59,2023-10-15 00:46:36,Television or print news only,Actively Engaged,dem,for,dem_for,0,1.0,0.0,14.0,0.0,81.0,77.0,50.0,90.0,100.0,100.0,81.0,100.0,3.75,74.5,95.25,Strong Democrat,Moderate Republican,Moderate Republican,Politician
R_1mKiUfGPOIjK3Ga,repub,Republican,57,Male,Caucasian/White,2023-10-15 00:28:07,2023-10-15 00:47:54,"Mostly on-line sources, with some television and print news",Actively Engaged,no role-play,against,no role-play_against,0,8.0,0.0,0.0,0.0,20.0,10.0,17.0,20.0,83.0,92.0,97.0,86.0,2.0,16.75,89.5,Independent / non-partisan / politically neutral,Moderate Democrat,Strong Democrat,Professor
R_3MAlDt66liRgTuu,repub,Republican,55,Male,Caucasian/White,2023-10-15 00:39:24,2023-10-15 00:48:05,"Mostly on-line sources, with some television and print news",Actively Engaged,repub,against,repub_against,1,51.0,50.0,51.0,50.0,71.0,29.0,0.0,73.0,50.0,57.0,43.0,44.0,50.5,43.25,48.5,"Other (Libertarian, Green Party, etc.)",Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Activist
R_122UdkvxaEv1LcL,repub,Republican,71,Male,Caucasian/White,2023-10-15 00:39:12,2023-10-15 01:01:38,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,0.0,0.0,0.0,0.0,80.0,80.0,27.0,100.0,85.0,85.0,53.0,87.0,0.0,71.75,77.5,Strong Democrat,Strong Democrat,Strong Democrat,Professor
R_3M9z64XPxsrTxCu,repub,Republican,56,Male,Caucasian/White,2023-10-15 00:59:20,2023-10-15 01:09:25,"Mostly television or print news, with some on-line sources",Actively Engaged,human,for,human_for,0,93.0,94.0,97.0,98.0,62.0,62.0,2.0,74.0,90.0,94.0,96.0,100.0,95.5,50.0,95.0,Independent / non-partisan / politically neutral,Strong Republican,Moderate Republican,AI language model
R_2Vg3IDwhJgeBSmn,repub,Republican,56,Male,Caucasian/White,2023-10-15 01:03:35,2023-10-15 01:12:49,"Mostly television or print news, with some on-line sources",Actively Engaged,human,against,human_against,0,50.0,50.0,50.0,48.0,45.0,48.0,5.0,43.0,98.0,99.0,50.0,100.0,49.5,35.25,86.75,Strong Democrat,Strong Democrat,Strong Democrat,Journalist
R_6VRDAG89YCHVvP3,repub,Republican,59,Male,Caucasian/White,2023-10-15 01:07:39,2023-10-15 01:17:16,On-line sources only,Actively Engaged,repub,against,repub_against,1,0.0,0.0,0.0,0.0,100.0,81.0,38.0,70.0,100.0,100.0,100.0,100.0,0.0,72.25,100.0,Moderate Republican,Strong Democrat,Strong Democrat,Journalist
R_3F50fvgS22Tu193,repub,Republican,83,Male,Hispanic or Latino,2023-10-15 01:14:31,2023-10-15 01:21:47,"Mostly on-line sources, with some television and print news",Actively Engaged,no role-play,against,no role-play_against,0,20.0,12.0,15.0,15.0,20.0,20.0,50.0,21.0,92.0,99.0,92.0,92.0,15.5,27.75,93.75,"Other (Libertarian, Green Party, etc.)",Strong Democrat,Strong Democrat,AI language model
R_31QQ87XbFCclwZI,repub,Republican,79,Male,Caucasian/White,2023-10-14 23:56:45,2023-10-15 01:46:30,Television or print news only,Actively Engaged,repub,for,repub_for,1,53.0,27.0,72.0,73.0,40.0,51.0,49.0,62.0,100.0,100.0,100.0,100.0,56.25,50.5,100.0,Strong Democrat,Strong Democrat,Strong Democrat,Politician
R_bgD7gGNIBmZZ44h,repub,Republican,24,Female,Caucasian/White,2023-10-15 02:30:54,2023-10-15 02:33:45,About half on-line sources,Actively Engaged,control,na,control,0,0.0,0.0,0.0,0.0,100.0,86.0,26.0,100.0,66.0,71.0,80.0,70.0,0.0,78.0,71.75,,,,Student
R_1jy44prAwM9VEAM,repub,Republican,53,Female,Caucasian/White,2023-10-15 02:30:53,2023-10-15 02:34:22,On-line sources only,Actively Engaged,control,na,control,0,0.0,0.0,0.0,0.0,90.0,81.0,50.0,79.0,100.0,100.0,100.0,100.0,0.0,75.0,100.0,,,,AI language model
R_26hYJL2Qy4catOe,repub,Republican,63,Female,Caucasian/White,2023-10-15 02:30:39,2023-10-15 02:35:46,"Mostly television or print news, with some on-line sources",Actively Engaged,dem,against,dem_against,0,60.0,0.0,40.0,14.0,63.0,47.0,29.0,77.0,100.0,100.0,73.0,100.0,28.5,54.0,93.25,Strong Democrat,Independent / non-partisan / politically neutral,Strong Democrat,Activist
R_1CI2CB7pQ86RSYQ,repub,Republican,35,Female,Caucasian/White,2023-10-15 02:32:27,2023-10-15 02:36:15,About half on-line sources,Actively Engaged,dem,against,dem_against,0,20.0,1.0,14.0,0.0,46.0,71.0,50.0,50.0,42.0,61.0,46.0,62.0,8.75,54.25,52.75,Moderate Democrat,Moderate Republican,Strong Republican,Activist
R_1Q5tuSG2LoerTt1,repub,Republican,49,Female,Caucasian/White,2023-10-15 02:33:10,2023-10-15 02:36:21,On-line sources only,Actively Engaged,no role-play,against,no role-play_against,0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,75.0,100.0,Strong Republican,Strong Republican,Strong Republican,Politician
R_1ItMRCDw5JOcCEj,repub,Republican,63,Female,Caucasian/White,2023-10-15 02:31:52,2023-10-15 02:36:40,On-line sources only,Actively Engaged,no role-play,against,no role-play_against,0,71.0,32.0,61.0,41.0,16.0,12.0,4.0,3.0,100.0,100.0,70.0,84.0,51.25,8.75,88.5,Moderate Republican,Moderate Republican,Moderate Republican,Activist
R_TcGQ7Z8syqzTu9z,repub,Republican,29,Female,Hispanic or Latino,2023-10-15 02:34:02,2023-10-15 02:36:51,On-line sources only,Environmental Policies,no role-play,against,no role-play_against,0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,75.0,75.0,75.0,Strong Democrat,Strong Democrat,Strong Democrat,Student
R_2vdzb4tGcMUhaQ3,repub,Republican,38,Female,Caucasian/White,2023-10-15 02:33:38,2023-10-15 02:37:44,Television or print news only,Actively Engaged,no role-play,for,no role-play_for,0,63.0,19.0,20.0,9.0,64.0,38.0,41.0,28.0,92.0,93.0,82.0,84.0,27.75,42.75,87.75,Moderate Republican,Moderate Republican,Moderate Republican,Professor
R_yvvgVuW7CqCVsYN,repub,Republican,49,Female,Caucasian/White,2023-10-15 02:33:18,2023-10-15 02:37:47,On-line sources only,Actively Engaged,dem,for,dem_for,0,100.0,92.0,92.0,81.0,68.0,26.0,7.0,83.0,90.0,92.0,81.0,100.0,91.25,46.0,90.75,Strong Democrat,Strong Democrat,Strong Democrat,Activist
R_PLQ9ppfFFayIOad,repub,Republican,52,Female,Caucasian/White,2023-10-15 02:32:56,2023-10-15 02:37:48,"Mostly on-line sources, with some television and print news",Actively Engaged,human,for,human_for,0,30.0,18.0,20.0,0.0,80.0,40.0,51.0,80.0,100.0,100.0,70.0,98.0,17.0,62.75,92.0,Strong Democrat,Independent / non-partisan / politically neutral,Strong Republican,Activist
R_1rft82xbaygotTv,repub,Republican,23,Male,Hispanic or Latino,2023-10-15 02:36:32,2023-10-15 02:37:57,"Mostly on-line sources, with some television and print news",Actively Engaged,control,na,control,0,50.0,50.0,50.0,50.0,82.0,99.0,50.0,50.0,50.0,51.0,49.0,49.0,50.0,70.25,49.75,,,,Politician
R_1N4X1tGbuFBQWz3,repub,Republican,40,Female,Caucasian/White,2023-10-15 02:31:20,2023-10-15 02:38:09,On-line sources only,Actively Engaged,repub,for,repub_for,1,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,75.0,100.0,Strong Democrat,Strong Republican,Strong Democrat,Journalist
R_1PUCwEF9zuzNESG,repub,Republican,67,Female,Caucasian/White,2023-10-15 02:31:49,2023-10-15 02:38:10,On-line sources only,Actively Engaged,control,na,control,0,70.0,29.0,71.0,72.0,30.0,29.0,19.0,28.0,92.0,82.0,30.0,90.0,60.5,26.5,73.5,,,,Activist
R_3IxKuJhnLTg8uNb,repub,Republican,23,Male,Caucasian/White,2023-10-15 02:34:37,2023-10-15 02:38:12,"Mostly on-line sources, with some television and print news",Actively Engaged,human,against,human_against,0,16.0,0.0,0.0,0.0,62.0,10.0,67.0,39.0,91.0,100.0,100.0,90.0,4.0,44.5,95.25,Moderate Democrat,Strong Democrat,Strong Democrat,Activist
R_1IGmiRYXdMZCiez,repub,Republican,58,Female,Caucasian/White,2023-10-15 02:31:31,2023-10-15 02:38:23,"Mostly on-line sources, with some television and print news",Actively Engaged,repub,for,repub_for,1,50.0,61.0,50.0,50.0,61.0,70.0,50.0,68.0,100.0,100.0,100.0,100.0,52.75,62.25,100.0,Strong Democrat,Moderate Republican,Strong Republican,Activist
R_3JlxYF3vwc2lfB9,repub,Republican,36,Male,Hispanic or Latino,2023-10-15 02:32:25,2023-10-15 02:38:41,"Mostly on-line sources, with some television and print news",Actively Engaged,human,against,human_against,0,20.0,10.0,24.0,5.0,50.0,71.0,50.0,60.0,70.0,70.0,70.0,80.0,14.75,57.75,72.5,Independent / non-partisan / politically neutral,Strong Democrat,Strong Democrat,Activist
R_12nURvRNgbmmJjO,repub,Republican,23,Male,African American/Black,2023-10-15 02:34:45,2023-10-15 02:39:05,About half on-line sources,Actively Engaged,no role-play,for,no role-play_for,0,75.0,49.0,58.0,38.0,58.0,57.0,76.0,75.0,67.0,39.0,54.0,40.0,55.0,66.5,50.0,Strong Republican,Strong Republican,Strong Republican,Activist
R_1JEFdppnyXUX1mI,repub,Republican,51,Female,Caucasian/White,2023-10-15 02:33:23,2023-10-15 02:39:20,"Mostly on-line sources, with some television and print news",Actively Engaged,human,against,human_against,0,19.0,3.0,16.0,2.0,31.0,30.0,31.0,37.0,76.0,81.0,76.0,77.0,10.0,32.25,77.5,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Strong Republican,Policy Expert
R_1P1op8jtVqVWTwW,repub,Republican,34,Male,Caucasian/White,2023-10-15 02:35:39,2023-10-15 02:39:22,"Mostly television or print news, with some on-line sources",Actively Engaged,control,na,control,0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,37.0,40.0,0.0,75.0,69.25,,,,Politician
R_2qBLLISWS2Wg5YH,repub,Republican,23,Male,African American/Black,2023-10-15 02:37:14,2023-10-15 02:39:36,On-line sources only,Actively Engaged,human,for,human_for,0,61.0,81.0,68.0,76.0,11.0,16.0,24.0,21.0,66.0,68.0,62.0,65.0,71.5,18.0,65.25,Moderate Republican,Moderate Republican,Moderate Republican,Policy Expert
R_30emzN0lrPmmyFx,repub,Republican,73,Female,Caucasian/White,2023-10-15 02:31:32,2023-10-15 02:39:38,"Mostly television or print news, with some on-line sources",Actively Engaged,repub,against,repub_against,1,70.0,0.0,29.0,29.0,4.0,25.0,18.0,9.0,92.0,99.0,92.0,100.0,32.0,14.0,95.75,Strong Republican,Strong Republican,Strong Democrat,Student
R_3jTifWWPeMegzhB,repub,Republican,66,Female,Caucasian/White,2023-10-15 02:31:27,2023-10-15 02:40:03,"Mostly television or print news, with some on-line sources",Actively Engaged,no role-play,for,no role-play_for,0,0.0,0.0,0.0,0.0,60.0,60.0,37.0,62.0,82.0,100.0,91.0,100.0,0.0,54.75,93.25,Strong Democrat,Moderate Republican,Strong Republican,Policy Expert
R_2uKvGaKQKVjertp,repub,Republican,48,Male,Caucasian/White,2023-10-15 02:30:42,2023-10-15 02:40:33,"Mostly on-line sources, with some television and print news",Actively Engaged,dem,for,dem_for,0,100.0,100.0,100.0,100.0,80.0,22.0,0.0,100.0,100.0,97.0,51.0,67.0,100.0,50.5,78.75,Independent / non-partisan / politically neutral,Moderate Democrat,"Other (Libertarian, Green Party, etc.)",Journalist
R_22CTPxdVj4UgBM1,repub,Republican,63,Female,Caucasian/White,2023-10-15 02:32:52,2023-10-15 02:42:07,On-line sources only,Actively Engaged,repub,for,repub_for,1,0.0,0.0,0.0,0.0,95.0,95.0,10.0,95.0,100.0,100.0,100.0,100.0,0.0,73.75,100.0,Strong Democrat,"Other (Libertarian, Green Party, etc.)",Strong Republican,AI language model
R_V3l08cnotUFuSEp,repub,Republican,65,Female,Caucasian/White,2023-10-15 02:32:29,2023-10-15 02:42:35,On-line sources only,Actively Engaged,repub,against,repub_against,1,29.0,0.0,14.0,3.0,77.0,80.0,50.0,81.0,81.0,92.0,51.0,92.0,11.5,72.0,79.0,Independent / non-partisan / politically neutral,Strong Democrat,Strong Democrat,Politician
R_3kCxFxTbojWgIzn,repub,Republican,60,Male,Caucasian/White,2023-10-15 02:37:51,2023-10-15 02:43:07,"Mostly on-line sources, with some television and print news",Actively Engaged,dem,against,dem_against,0,66.0,0.0,0.0,26.0,67.0,79.0,100.0,62.0,4.0,99.0,100.0,100.0,23.0,77.0,75.75,Moderate Democrat,Strong Republican,Strong Democrat,Politician
R_ZBN0eTpSlbvdaRr,repub,Republican,32,Male,Caucasian/White,2023-10-15 02:39:46,2023-10-15 02:43:15,"Mostly on-line sources, with some television and print news",Actively Engaged,repub,for,repub_for,1,10.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,4.75,0.0,100.0,Strong Democrat,Strong Republican,Strong Democrat,Student
R_2f3dUYbeMc4xDvD,repub,Republican,69,Male,Caucasian/White,2023-10-15 02:36:37,2023-10-15 02:43:28,"Mostly television or print news, with some on-line sources",Actively Engaged,human,against,human_against,0,93.0,70.0,73.0,71.0,9.0,8.0,8.0,6.0,61.0,71.0,50.0,72.0,76.75,7.75,63.5,Strong Republican,Moderate Democrat,Strong Democrat,Politician
R_1joFiKPAnctI3St,repub,Republican,73,Male,Asian or Pacific Islander,2023-10-15 02:37:24,2023-10-15 02:43:43,"Mostly television or print news, with some on-line sources",Actively Engaged,repub,against,repub_against,1,91.0,78.0,88.0,90.0,0.0,5.0,0.0,0.0,41.0,59.0,13.0,38.0,86.75,1.25,37.75,Moderate Democrat,Moderate Republican,Strong Republican,AI language model
R_W8xDFkaXqf4pHGh,repub,Republican,62,Female,Caucasian/White,2023-10-15 02:33:09,2023-10-15 02:43:55,On-line sources only,Actively Engaged,repub,against,repub_against,1,17.0,0.0,8.0,22.0,100.0,100.0,39.0,100.0,50.0,29.0,48.0,50.0,11.75,84.75,44.25,Moderate Democrat,Moderate Republican,Strong Democrat,AI language model
R_3qpQV1m5w7gFTW8,repub,Republican,69,Female,Caucasian/White,2023-10-15 02:30:48,2023-10-15 02:44:26,On-line sources only,Actively Engaged,human,for,human_for,0,0.0,0.0,0.0,100.0,65.0,68.0,0.0,62.0,100.0,100.0,0.0,100.0,25.0,48.75,75.0,Strong Democrat,Strong Democrat,Strong Democrat,Journalist
R_3DnYjh9KypNcp9W,repub,Republican,19,Male,Caucasian/White,2023-10-15 02:31:38,2023-10-15 02:45:53,"Mostly television or print news, with some on-line sources",Actively Engaged,dem,against,dem_against,0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,Strong Democrat,Strong Democrat,Strong Democrat,Politician
R_88Inb8j45nDGVS9,repub,Republican,75,Female,Caucasian/White,2023-10-15 02:31:19,2023-10-15 02:46:18,"Mostly television or print news, with some on-line sources",Actively Engaged,human,for,human_for,0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,100.0,100.0,50.0,100.0,0.0,50.0,87.5,Strong Democrat,Strong Democrat,Strong Democrat,Politician
R_2TWZp8uug4RVASE,repub,Republican,23,Male,Caucasian/White,2023-10-15 02:38:44,2023-10-15 02:46:35,On-line sources only,Actively Engaged,no role-play,against,no role-play_against,0,20.0,30.0,10.0,15.0,40.0,50.0,30.0,60.0,58.0,70.0,55.0,68.0,18.75,45.0,62.75,Strong Republican,Strong Republican,Independent / non-partisan / politically neutral,AI language model
R_3340vHo5gMIg6kk,repub,Republican,68,Male,Caucasian/White,2023-10-15 02:45:22,2023-10-15 02:49:14,"Mostly on-line sources, with some television and print news",Actively Engaged,no role-play,for,no role-play_for,0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,82.0,100.0,0.0,91.0,100.0,0.0,95.5,72.75,Strong Democrat,Strong Democrat,Strong Republican,Activist
R_332LisOZHzgrUms,repub,Republican,68,Male,Caucasian/White,2023-10-15 02:31:14,2023-10-15 02:51:50,On-line sources only,Actively Engaged,dem,against,dem_against,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Policy Expert
R_2CPJPwDTadOpsEl,repub,Republican,34,Male,Caucasian/White,2023-10-15 02:50:48,2023-10-15 02:53:50,About half on-line sources,Actively Engaged,control,na,control,0,0.0,2.0,0.0,0.0,50.0,42.0,30.0,76.0,99.0,100.0,100.0,100.0,0.5,49.5,99.75,,,,Activist
R_21zxj9rFnLwX106,repub,Republican,74,Male,Caucasian/White,2023-10-15 02:48:51,2023-10-15 02:54:04,"Mostly television or print news, with some on-line sources",Actively Engaged,dem,against,dem_against,0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,Strong Democrat,Strong Democrat,Strong Democrat,Activist
R_27dFhtO59PqGe7O,repub,Republican,74,Male,Caucasian/White,2023-10-15 02:48:56,2023-10-15 02:56:44,On-line sources only,Actively Engaged,repub,against,repub_against,1,59.0,4.0,40.0,9.0,9.0,10.0,34.0,40.0,29.0,37.0,27.0,50.0,28.0,23.25,35.75,Strong Republican,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Policy Expert
R_2V8ZRpXDjj0kvjz,repub,Republican,73,Male,Caucasian/White,2023-10-15 02:48:07,2023-10-15 02:57:45,On-line sources only,Actively Engaged,human,for,human_for,0,91.0,66.0,80.0,70.0,81.0,37.0,42.0,65.0,97.0,91.0,88.0,84.0,76.75,56.25,90.0,Moderate Democrat,Independent / non-partisan / politically neutral,Moderate Republican,Policy Expert
R_1E5v0tyecCaVkm8,repub,Republican,60,Male,Caucasian/White,2023-10-15 02:52:07,2023-10-15 03:00:20,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,0.0,0.0,0.0,0.0,5.0,6.0,40.0,5.0,100.0,100.0,95.0,100.0,0.0,14.0,98.75,Strong Democrat,Strong Democrat,Strong Republican,AI language model
R_abkXGUNGvoK2zi9,repub,Republican,69,Male,Caucasian/White,2023-10-15 02:52:23,2023-10-15 03:04:08,On-line sources only,Actively Engaged,no role-play,against,no role-play_against,0,66.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,35.0,66.0,61.0,61.0,54.0,0.0,55.75,Moderate Republican,Independent / non-partisan / politically neutral,Moderate Democrat,AI language model
R_3p3JgZHeLiKUkFE,repub,Republican,28,Male,Caucasian/White,2023-10-15 03:03:49,2023-10-15 03:08:38,On-line sources only,Actively Engaged,repub,for,repub_for,1,91.0,85.0,95.0,90.0,6.0,7.0,0.0,0.0,50.0,50.0,50.0,50.0,90.25,3.25,50.0,Independent / non-partisan / politically neutral,Strong Republican,Strong Republican,Journalist
R_3KVmVQYdrCcKBrV,repub,Republican,27,Male,Hispanic or Latino,2023-10-15 03:02:45,2023-10-15 03:09:13,On-line sources only,Education Policies,human,against,human_against,0,100.0,100.0,28.0,50.0,20.0,70.0,18.0,100.0,0.0,100.0,0.0,0.0,69.5,52.0,25.0,Moderate Democrat,Independent / non-partisan / politically neutral,Moderate Republican,Journalist
R_3R9Ez8pEPyX5LUJ,repub,Republican,70,Male,Caucasian/White,2023-10-15 03:06:15,2023-10-15 03:10:40,On-line sources only,Actively Engaged,repub,against,repub_against,1,85.0,79.0,88.0,74.0,4.0,3.0,3.0,4.0,14.0,24.0,10.0,20.0,81.5,3.5,17.0,Moderate Democrat,Strong Republican,Strong Democrat,Activist
R_yshDmA3g0foB6kp,repub,Republican,61,Male,Native American or Alaskan Native,2023-10-15 02:49:44,2023-10-15 03:16:09,On-line sources only,Actively Engaged,dem,for,dem_for,0,2.0,12.0,1.0,0.0,67.0,29.0,31.0,83.0,76.0,22.0,99.0,0.0,3.75,52.5,49.25,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Independent / non-partisan / politically neutral,Politician
R_AonOMefEStG3gbL,repub,Republican,62,Male,Caucasian/White,2023-10-15 03:07:30,2023-10-15 03:17:18,On-line sources only,Actively Engaged,no role-play,for,no role-play_for,0,92.0,90.0,92.0,94.0,0.0,0.0,100.0,0.0,70.0,68.0,70.0,71.0,92.0,25.0,69.75,"Other (Libertarian, Green Party, etc.)",Strong Republican,"Other (Libertarian, Green Party, etc.)",Journalist
R_2Pu13iCvdXBTRIe,repub,Republican,31,Male,Caucasian/White,2023-10-15 03:17:35,2023-10-15 03:20:38,"Mostly on-line sources, with some television and print news",Actively Engaged,control,na,control,0,93.0,37.0,76.0,63.0,33.0,20.0,20.0,82.0,100.0,100.0,100.0,100.0,67.25,38.75,100.0,,,,Politician
R_3EglPeKkPNxGL5v,repub,Republican,59,Male,Caucasian/White,2023-10-15 03:06:16,2023-10-15 03:22:00,"Mostly on-line sources, with some television and print news",Actively Engaged,no role-play,against,no role-play_against,0,44.0,38.0,47.0,46.0,54.0,53.0,8.0,43.0,96.0,100.0,83.0,100.0,43.75,39.5,94.75,Moderate Democrat,Strong Democrat,Strong Democrat,Politician
R_1QmtwfRLM2JqHv3,repub,Republican,73,Male,Caucasian/White,2023-10-15 03:03:43,2023-10-15 03:23:48,"Mostly on-line sources, with some television and print news",Actively Engaged,dem,against,dem_against,0,50.0,75.0,22.0,25.0,10.0,36.0,9.0,21.0,58.0,52.0,52.0,64.0,43.0,19.0,56.5,Moderate Republican,Moderate Republican,Moderate Republican,Journalist
R_2uNGPTy37chGPoj,repub,Republican,20,Male,Caucasian/White,2023-10-15 03:23:03,2023-10-15 03:27:25,"Mostly on-line sources, with some television and print news",Actively Engaged,human,against,human_against,0,0.0,0.0,0.0,0.0,19.0,27.0,0.0,33.0,14.0,70.0,24.0,41.0,0.0,19.75,37.25,Strong Republican,Strong Democrat,Strong Democrat,Journalist
R_2ffIOEVGbva7ea9,repub,Republican,60,Male,Caucasian/White,2023-10-15 03:18:33,2023-10-15 03:31:16,Television or print news only,Actively Engaged,human,for,human_for,0,83.0,79.0,79.0,87.0,36.0,33.0,27.0,66.0,67.0,73.0,75.0,72.0,82.0,40.5,71.75,Moderate Republican,Moderate Democrat,Moderate Democrat,Politician
R_PY5EaejMqcrd6lb,repub,Republican,75,Male,Caucasian/White,2023-10-15 03:26:51,2023-10-15 03:37:55,"Mostly television or print news, with some on-line sources",Actively Engaged,dem,for,dem_for,0,0.0,0.0,0.0,0.0,100.0,84.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,71.0,100.0,Strong Democrat,Strong Democrat,Strong Republican,Activist
R_Rwch32gqPPIFslz,repub,Republican,71,Male,Caucasian/White,2023-10-15 03:34:13,2023-10-15 03:42:41,"Mostly on-line sources, with some television and print news",Actively Engaged,human,against,human_against,0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,Strong Democrat,Strong Democrat,Strong Republican,Politician
